year,month,cve_ent,cve_mun,organismo,modalidad,destcred,tipocred,gen,rangoedad,rangoingreso,valorvivi,acciones,monto
2021,1,21,74,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,6.01 a 9.00,Tradicional,1,"866,000.00"
2021,1,13,83,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,6.01 a 9.00,Tradicional,1,"875,000.00"
2021,1,15,81,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,6.01 a 9.00,Tradicional,1,"487,393.33"
2021,1,3,3,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,6.01 a 9.00,Tradicional,1,"821,000.00"
2021,1,14,120,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,6.01 a 9.00,Tradicional,1,"887,000.00"
2021,1,18,8,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,4.01 a 6.00,Media,1,"552,958.47"
2021,1,19,21,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,4.01 a 6.00,Media,1,"607,994.10"
2021,1,11,20,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,4.01 a 6.00,Media,1,"832,032.83"
2021,1,8,37,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,4.01 a 6.00,Media,3,"1,698,821.57"
2021,1,12,35,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,4.01 a 6.00,Media,1,"481,424.51"
2021,1,16,53,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,4.01 a 6.00,Media,1,"563,977.94"
2021,1,14,97,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,4.01 a 6.00,Media,1,"606,496.75"
2021,1,14,101,INFONAVIT,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,4.01 a 6.00,Media,1,"593,178.00"
2021,1,23,8,INFONAVIT,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,4.01 a 6.00,Media,1,"450,265.10"
2021,1,15,67,INFONAVIT,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,4.01 a 6.00,Media,1,"540,786.85"
2021,1,19,18,INFONAVIT,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,4.01 a 6.00,Media,1,"627,391.34"
2021,1,17,8,INFONAVIT,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,4.01 a 6.00,Media,1,"563,445.07"
2021,1,26,30,INFONAVIT,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,4.01 a 6.00,Media,1,"420,094.94"
2021,1,15,118,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,2.61 a 4.00,Media,2,"1,059,096.91"
2021,1,5,35,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,2.61 a 4.00,Media,2,"1,131,000.00"
2021,1,24,28,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,2.61 a 4.00,Media,2,"1,051,000.00"
2021,1,9,6,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,2.61 a 4.00,Media,1,"574,165.26"
2021,1,7,19,FOVISSSTE,Viviendas nuevas,Con disponibilidad de terreno,Credito individual,Hombre,29 o menos,2.61 a 4.00,Media,2,"1,136,584.09"
2021,1,26,30,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Mujer,29 o menos,2.61 a 4.00,Media,1,"460,128.51"
2021,1,26,2,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.61 a 4.00,Media,1,"393,060.37"
2021,1,1,1,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.61 a 4.00,Media,1,"377,084.51"
2021,1,30,68,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.61 a 4.00,Media,1,"442,245.39"
2021,1,24,28,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.61 a 4.00,Media,1,"413,010.29"
2021,1,27,4,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.61 a 4.00,Media,1,"431,920.46"
2021,1,26,30,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,1,"454,275.58"
2021,1,5,30,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,1,"449,440.57"
2021,1,15,104,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,1,"451,241.80"
2021,1,1,1,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.61 a 4.00,Media,1,"492,312.96"
2021,1,12,1,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.61 a 4.00,Media,1,"461,011.99"
2021,1,4,2,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.61 a 4.00,Media,1,"503,183.86"
2021,1,23,8,INFONAVIT,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,2,"739,478.91"
2021,1,14,120,INFONAVIT,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,1,"582,049.63"
2021,1,25,6,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,29 o menos,2.6 o menos,Media,1,"367,855.47"
2021,1,9,6,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Mujer,29 o menos,2.6 o menos,Media,1,"351,480.21"
2021,1,14,98,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Mujer,29 o menos,2.6 o menos,Media,1,"302,232.62"
2021,1,22,6,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,2.6 o menos,Media,1,"161,673.44"
2021,1,28,32,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Media,1,"433,097.31"
2021,1,19,6,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,2.6 o menos,Media,1,"348,830.21"
2021,1,15,33,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Media,2,"695,665.87"
2021,1,2,2,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Media,1,"340,474.92"
2021,1,17,7,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Media,1,"414,640.71"
2021,1,19,39,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Media,1,"347,751.64"
2021,1,8,19,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Media,2,"724,865.01"
2021,1,27,4,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,2.6 o menos,Media,1,"336,376.98"
2021,1,15,81,INFONAVIT,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,2.6 o menos,Media,2,"685,120.92"
2021,1,8,37,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,Más de 12,Media,2,"2,321,628.87"
2021,1,8,21,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,Más de 12,Media,1,"1,244,295.49"
2021,1,28,32,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,Más de 12,Media,1,"1,265,732.88"
2021,1,30,133,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,Más de 12,Media,1,"1,026,271.58"
2021,1,22,14,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,Más de 12,Media,1,"1,103,513.43"
2021,1,2,4,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,Más de 12,Media,1,"1,143,514.77"
2021,1,19,6,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,Más de 12,Media,1,"310,558.41"
2021,1,14,98,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,Más de 12,Media,1,"405,896.65"
2021,1,9,6,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"1,686,376.92"
2021,1,3,8,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,9.01 a 12.00,Media,1,"855,275.22"
2021,1,19,6,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,9.01 a 12.00,Media,1,"977,565.89"
2021,1,25,6,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,9.01 a 12.00,Media,1,"1,014,040.88"
2021,1,11,20,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,9.01 a 12.00,Media,1,"1,170,879.91"
2021,1,15,58,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,9.01 a 12.00,Media,1,"480,924.68"
2021,1,2,4,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,29 o menos,9.01 a 12.00,Media,2,"1,729,129.73"
2021,1,19,26,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,60 o más,9.01 a 12.00,Media,1,"616,057.95"
2021,1,32,56,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,60 o más,9.01 a 12.00,Media,1,"1,272,613.26"
2021,1,15,104,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,60 o más,9.01 a 12.00,Media,1,"1,630,120.99"
2021,1,5,10,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,60 o más,9.01 a 12.00,Media,1,"1,299,379.01"
2021,1,5,18,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,1,"1,100,029.50"
2021,1,4,3,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,1,"122,633.13"
2021,1,10,7,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,1,"417,552.56"
2021,1,28,41,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,1,"1,176,860.77"
2021,1,5,30,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,1,"1,098,000.00"
2021,1,17,28,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,1,"1,192,655.52"
2021,1,9,2,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,1,"561,697.86"
2021,1,9,5,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,1,"1,704,970.87"
2021,1,24,13,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,1,"1,380,284.26"
2021,1,3,3,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,1,"1,274,893.05"
2021,1,9,15,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,2,"2,381,573.26"
2021,1,16,53,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,1,"1,236,775.59"
2021,1,3,8,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,1,"1,290,267.09"
2021,1,2,1,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,1,"1,193,299.01"
2021,1,24,35,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,1,"1,327,500.00"
2021,1,12,29,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,1,"1,176,063.25"
2021,1,10,12,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,1,"1,174,147.53"
2021,1,4,3,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,1,"1,233,266.74"
2021,1,12,1,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,2,"2,612,861.33"
2021,1,9,3,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,1,"1,424,468.11"
2021,1,5,6,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,1,"1,141,000.00"
2021,1,19,26,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,1,"1,300,133.21"
2021,1,9,6,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,9.01 a 12.00,Media,1,"1,073,000.00"
2021,1,14,97,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,1,"1,196,717.35"
2021,1,13,83,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,2,"2,573,116.99"
2021,1,25,1,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,1,"1,186,367.34"
2021,1,24,35,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,1,"955,000.00"
2021,1,22,16,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,1,"1,270,000.00"
2021,1,9,17,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,2,"1,876,960.00"
2021,1,23,5,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,2,"2,387,630.41"
2021,1,14,67,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,1,"1,127,425.00"
2021,1,25,6,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,1,"1,292,876.74"
2021,1,11,7,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,1,"1,461,339.39"
2021,1,13,69,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,2,"2,467,452.47"
2021,1,19,26,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,2,"2,380,150.58"
2021,1,3,3,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,3,"4,027,322.54"
2021,1,13,48,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,3,"2,767,653.37"
2021,1,30,193,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,1,"1,248,000.26"
2021,1,21,74,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,1,"1,177,000.00"
2021,1,17,30,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,1,"1,210,830.34"
2021,1,23,8,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,1,"1,216,830.00"
2021,1,12,1,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,2,"2,381,129.00"
2021,1,15,53,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,1,"1,153,541.39"
2021,1,15,59,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,1,"1,561,000.00"
2021,1,1,1,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,1,"1,259,470.94"
2021,1,20,418,FOVISSSTE,Viviendas nuevas,Con disponibilidad de terreno,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,1,"1,279,041.06"
2021,1,9,6,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,3,"3,379,668.48"
2021,1,1,11,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,1,"1,458,000.00"
2021,1,27,4,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,1,"1,352,229.92"
2021,1,12,35,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,1,"1,528,000.00"
2021,1,2,2,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,1,"1,356,389.34"
2021,1,26,43,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,9.01 a 12.00,Media,1,"1,700,018.96"
2021,1,15,53,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,9.01 a 12.00,Media,1,"1,149,182.34"
2021,1,23,5,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,9.01 a 12.00,Media,1,"1,185,401.65"
2021,1,13,69,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,9.01 a 12.00,Media,1,"1,162,087.42"
2021,1,21,74,FOVISSSTE,Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,9.01 a 12.00,Media,1,"1,144,366.54"
2021,1,6,2,FOVISSSTE,Viviendas nuevas,Con disponibilidad de terreno,Credito individual,Hombre,29 o menos,9.01 a 12.00,Media,1,"1,202,956.58"
2021,1,9,7,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,6.01 a 9.00,Media,1,"694,596.51"
2021,1,6,7,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,6.01 a 9.00,Media,1,"580,044.06"
2021,1,5,35,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,6.01 a 9.00,Media,1,"562,785.05"
2021,1,21,41,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,6.01 a 9.00,Media,1,"549,625.57"
2021,1,19,21,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,29 o menos,6.01 a 9.00,Media,1,"736,296.77"
2021,1,14,98,INFONAVIT,Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Hombre,29 o menos,6.01 a 9.00,Media,1,"309,252.02"
2021,1,8,21,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Hombre,29 o menos,6.01 a 9.00,Media,1,"538,996.76"
2021,1,9,6,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,60 o más,6.01 a 9.00,Media,1,"1,278,000.00"
2021,1,13,77,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,60 o más,6.01 a 9.00,Media,1,"1,142,102.57"
2021,1,28,33,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,60 o más,6.01 a 9.00,Media,1,"1,113,304.70"
2021,1,9,10,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"732,823.73"
2021,1,26,18,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"428,908.87"
2021,1,22,16,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"334,337.50"
2021,1,15,20,INFONAVIT,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"539,354.16"
2021,1,27,4,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"1,143,516.91"
2021,1,26,42,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"1,236,559.18"
2021,1,2,4,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,2,"2,379,295.56"
2021,1,18,17,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"1,149,642.46"
2021,1,11,5,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"1,132,274.94"
2021,1,9,15,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"561,697.86"
2021,1,22,14,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"561,717.53"
2021,1,7,78,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,2,"1,975,248.05"
2021,1,13,51,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,2,"2,189,301.19"
2021,1,13,83,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"1,099,000.00"
2021,1,27,13,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"988,353.96"
2021,1,16,53,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,2,"2,197,830.78"
2021,1,4,1,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"1,147,513.05"
2021,1,28,41,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,5,"5,575,881.36"
2021,1,13,52,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"1,362,616.75"
2021,1,29,26,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"1,046,289.91"
2021,1,8,37,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,3,"3,295,417.91"
2021,1,30,141,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"1,198,000.00"
2021,1,17,6,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"1,195,766.07"
2021,1,10,7,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"1,003,938.02"
2021,1,7,89,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,2,"1,864,850.30"
2021,1,12,29,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"1,296,937.89"
2021,1,9,5,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,4,"4,381,307.98"
2021,1,20,59,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"1,038,602.01"
2021,1,6,7,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"1,078,779.58"
2021,1,7,101,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,2,"2,122,208.66"
2021,1,5,30,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"1,368,772.56"
2021,1,32,56,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"1,050,858.36"
2021,1,9,12,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"1,154,177.68"
2021,1,13,77,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,3,"3,392,995.79"
2021,1,9,3,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"1,020,788.86"
2021,1,15,25,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,2,"2,439,800.01"
2021,1,15,108,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"962,990.22"
2021,1,27,8,FOVISSSTE,Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,6.01 a 9.00,Media,1,"1,178,617.70"
